project name,compile,gradle version,flaky tests,total tests,successful tests,failed tests,skipped tests,time (mins),log size
alanv/gradle_constraint_repro:baz,error with test,7.1,no test,,,,,0,4
alanv/gradle_constraint_repro:foo,error with test,7.1,no test,,,,,0,4
jvalentino/gradlebook-04.11-ssh-demo,error with test,4.3,run time error,,,,,0,8
baumgarb/javalin-with-jpms-and-gradle:api,error with test,7.5,run time error,,,,,0,8
baumgarb/javalin-with-jpms-and-gradle:models,error with test,7.5,no test,,,,,0,4
baumgarb/javalin-with-jpms-and-gradle:services,error with test,7.5,run time error,,,,,0,8
jelmerk/gradle-playground,F,,N/A,,,,,0,4
blackboard/gradle-jasmine,F,,N/A,,,,,0,4
nfuwang/gradle-sample,F,2.3,N/A,,,,,0,12
Cazzar/CurseGradle,error with test,1.10,run time error,,,,,0,8
martinheidegger/gradle-media,F,,N/A,,,,,0,4
osima/hello-gradle,F,,N/A,,,,,0,4
gisphm/vim-gradle,F,,N/A,,,,,0,4
hackerati/gradle-tutorial,F,,N/A,,,,,0,4
nrudenko/anarcho-gradle,error with test,2.0,run time error,,,,,0,8
mbossenbroek/gradle-cursive-repro,error with test,5.1.1,no test,,,,,0,4
micronaut-guides/micronaut-gradle-google-cloud,F,5.3,N/A,,,,,0,8
assertthat/assertthat-bdd-gradle-tasks,error with test,4.10.2,no test,,,,,0,4
zhhe-me/book-antlr4:chp01,error with test,4.9,no test,,,,,0,4
zhhe-me/book-antlr4:chp03,error with test,4.9,no test,,,,,0,4
zhhe-me/book-antlr4:chp04,error with test,4.9,no test,,,,,0,4
zhhe-me/book-antlr4:chp05,error with test,4.9,no test,,,,,0,4
zhhe-me/book-antlr4:chp06,error with test,4.9,no test,,,,,0,4
zhhe-me/book-antlr4:common,error with test,4.9,run time error,,,,,0,8
test-editor/test-editor-xtext-gradle:org.testeditor.aml.dsl,error with test,4.10.2,run time error,,,,,10,8
test-editor/test-editor-xtext-gradle:org.testeditor.aml.dsl.ide,error with test,4.10.2,run time error,,,,,17,8
test-editor/test-editor-xtext-gradle:org.testeditor.aml.dsl.testing,error with test,4.10.2,run time error,,,,,24,8
test-editor/test-editor-xtext-gradle:org.testeditor.aml.dsl.web,error with test,4.10.2,run time error,,,,,30,8
test-editor/test-editor-xtext-gradle:org.testeditor.aml.model,error with test,4.10.2,run time error,,,,,36,8
test-editor/test-editor-xtext-gradle:org.testeditor.dsl.common,error with test,4.10.2,run time error,,,,,43,8
test-editor/test-editor-xtext-gradle:org.testeditor.dsl.common.model,error with test,4.10.2,run time error,,,,,50,8
test-editor/test-editor-xtext-gradle:org.testeditor.dsl.common.testing,error with test,4.10.2,run time error,,,,,56,8
test-editor/test-editor-xtext-gradle:org.testeditor.logging,error with test,4.10.2,run time error,,,,,62,8
test-editor/test-editor-xtext-gradle:org.testeditor.tcl.dsl,error with test,4.10.2,run time error,,,,,69,8
test-editor/test-editor-xtext-gradle:org.testeditor.tcl.dsl.ide,error with test,4.10.2,run time error,,,,,75,8
test-editor/test-editor-xtext-gradle:org.testeditor.tcl.dsl.testing,error with test,4.10.2,run time error,,,,,82,8
test-editor/test-editor-xtext-gradle:org.testeditor.tcl.dsl.web,error with test,4.10.2,run time error,,,,,88,8
test-editor/test-editor-xtext-gradle:org.testeditor.tcl.model,error with test,4.10.2,run time error,,,,,95,8
test-editor/test-editor-xtext-gradle:org.testeditor.tsl.dsl,error with test,4.10.2,run time error,,,,,101,8
test-editor/test-editor-xtext-gradle:org.testeditor.tsl.dsl.ide,error with test,4.10.2,run time error,,,,,108,8
test-editor/test-editor-xtext-gradle:org.testeditor.tsl.dsl.web,error with test,4.10.2,run time error,,,,,114,8
test-editor/test-editor-xtext-gradle:org.testeditor.tsl.model,error with test,4.10.2,run time error,,,,,121,8
sylwestergryzio/gradle-rpm-example,error with test,3.5,no test,,,,,0,4
educhastenier/gradle-kotlin-picocli,error with test,4.10,fail to add plugin,,,,,0,4
victor-chunplam/order-system-poc,F,5.4.1,N/A,,,,,0,8
maksim77/ycf,error with test,6.6,no test,,,,,1,4
nieldw/IntelliJ_Gradle_Convention_Plugin_Issue:subproject,error with test,6.7,no test,,,,,2,4
tkgregory/gradle-credentials-jenkins:artifact-to-publish,error with test,7.6,no test,,,,,0,4
tkgregory/gradle-credentials-jenkins:project-to-build,error with test,7.6,run time error,,,,,0,8
ajoberstar/gradle-jacoco,F,1.4,N/A,,,,,0,12
wejrowski/grpc-gateway-java-gradle,error with test,4.4,run time error,,,,,0,8
EasySpringBoot/bms,F,,N/A,,,,,0,4
cfraz89/xamarin-gradle-plugins:lib,error with test,2.0,no test,,,,,0,4
cfraz89/xamarin-gradle-plugins:plugins,error with test,2.0,no test,,,,,0,4
cfraz89/xamarin-gradle-plugins:plugins:xamarin-build-plugin,error with test,2.0,no test,,,,,0,4
cfraz89/xamarin-gradle-plugins:plugins:xamarin-publish-plugin,error with test,2.0,no test,,,,,0,4
jku-isse/ecco:ecco-adapter-file=>nomodule-info.javafound,error with test,8.1.1,run time error,,,,,2,8
jku-isse/ecco:ecco-adapter-image=>nomodule-info.javafound,error with test,8.1.1,run time error,,,,,2,8
jku-isse/ecco:ecco-adapter-text=>nomodule-info.javafound,error with test,8.1.1,run time error,,,,,2,8
jku-isse/ecco:ecco-base=>nomodule-info.javafound,error with test,8.1.1,run time error,,,,,2,8
jku-isse/ecco:ecco-gui=>nomodule-info.javafound,error with test,8.1.1,run time error,,,,,2,8
jku-isse/ecco:ecco-adapter-challenge,error with test,8.1.1,run time error,,,,,2,8
jku-isse/ecco:ecco-adapter-cpp,error with test,8.1.1,run time error,,,,,2,8
jku-isse/ecco:ecco-adapter-file,error with test,8.1.1,run time error,,,,,2,8
jku-isse/ecco:ecco-adapter-golang,error with test,8.1.1,run time error,,,,,3,8
jku-isse/ecco:ecco-adapter-image,error with test,8.1.1,run time error,,,,,3,8
jku-isse/ecco:ecco-adapter-runtime,error with test,8.1.1,run time error,,,,,3,8
jku-isse/ecco:ecco-adapter-text,error with test,8.1.1,run time error,,,,,3,8
jku-isse/ecco:ecco-base,error with test,8.1.1,run time error,,,,,3,8
jku-isse/ecco:ecco-cli,error with test,8.1.1,run time error,,,,,3,8
jku-isse/ecco:ecco-gui,error with test,8.1.1,run time error,,,,,3,8
jku-isse/ecco:ecco-service,error with test,8.1.1,run time error,,,,,3,8
jku-isse/ecco:ecco-web,error with test,8.1.1,run time error,,,,,4,8
gbzarelli/klean-arch-sample:application:dataprovider-Retrievedatafromwhateversource(db,3rdparty,etc.),T,5.5.1,run time error,,,,,1,8
gbzarelli/klean-arch-sample:application:entrypoint-Waystointeractwiththeapplication(e.g.RestAPIs,Jobs,GUIs,etc.),T,5.5.1,run time error,,,,,1,8
jwoschitz/jcstress-examples,error with test,3.3,no test,,,,,0,4
azizisgandarzada/spring-boot-kafka-producer-consumer-example:common,error with test,6.8.3,no test,,,,,1,4
azizisgandarzada/spring-boot-kafka-producer-consumer-example:notification-ms,error with test,6.8.3,no test,,,,,1,4
azizisgandarzada/spring-boot-kafka-producer-consumer-example:payment-ms,error with test,6.8.3,no test,,,,,1,4
MeGysssTaa/access-warden,F,6.8,N/A,,,,,0,8
MinecraftForge/GradleUtils,error with test,7.4.2,no test,,,,,1,4
buildkite/gradle-docker-example:project,error with test,5.1.1,no test,,,,,0,4
abner/vertx-gradle-recipes,error with test,4.6,fail to add plugin,,,,,12,4
maxbalan/gradle-custom-init,F,,N/A,,,,,0,4
alexm118/aws-gradle-plugin,error with test,5.1.1,no test,,,,,1,4
amitbansal26/kafka-registry-gradle-plugin,error with test,4.3,no test,,,,,0,4
HowookJeong/springmvc-gradle-template,error with test,3.5,fail to add plugin,,,,,0,4
kabasakalis/spring-boot-docker-gradle,F,,N/A,,,,,0,4
sw-samuraj/gradle-godep-plugin,error with test,4.10,no test,,,,,0,4
mtumilowicz/gradle-tasks-example,error with test,4.8,no test,,,,,0,4
grv87/gradle-about-plugin,F,5.3.1,N/A,,,,,0,8
ThadHouse/gradle-compile-commands,F,4.7,N/A,,,,,0,4
jvalentino/gradlebook-04.04-props-demo,error with test,4.3,run time error,,,,,0,8
jvalentino/gradlebook-05.03-custom-maven,error with test,4.3,run time error,,,,,0,8
jvalentino/gradlebook-04.08-ant-demo,error with test,4.3,run time error,,,,,0,8
gem-shubhamkumar/mobile-gemjar,F,,N/A,,,,,0,4
CPPAlien/JavaFx,F,,N/A,,,,,0,4
mirhagen/standalone-war,F,,N/A,,,,,0,4
itavero/gradle-pylizard,F,2.1,N/A,,,,,0,8
jacobono/gradle-templates,F,,N/A,,,,,0,4
alaczynski/gradle-intoducion,error with test,2.12,no test,,,,,0,4
k-mack/gradle-examples,F,2.0,N/A,,,,,0,4
daggerok/soapui-runner,F,4.3.1,N/A,,,,,0,4
ahuglajbclajep/hello-payara-micro,error with test,3.5,no test,,,,,0,4
psibre/tensorflow-gradle-poc,error with test,4.9,no test,,,,,0,4
mboisnard/springboot-multimodules-gradle:spring-api,error with test,4.0.2,no test,,,,,0,4
mboisnard/springboot-multimodules-gradle:spring-car,error with test,4.0.2,no test,,,,,0,4
mboisnard/springboot-multimodules-gradle:spring-user,error with test,4.0.2,no test,,,,,0,4
kordian-kowalski/libgdx-kotlin-starter,error with test,4.10,fail to add plugin,,,,,0,4
StephenOTT/javafx-nashorn-fatjar-and-bundler,F,4.5.1,N/A,,,,,0,4
twocity/duck,F,4.6,N/A,,,,,0,8
virtualdogbert/micro-grails-plugin,error with test,4.10.2,no test,,,,,0,4
Fcscanf/todo,F,,N/A,,,,,0,4
tekintian/java_mail,error with test,4.4,run time error,,,,,0,8
TheSledgeHammer/RetroBees,F,4.9,N/A,,,,,0,4
peterabyte/hello-spring,F,,N/A,,,,,0,4
grooida/emerger,F,2.5,N/A,,,,,0,12
haigopi/camel-routing-aggregation,error with test,4.5.1,run time error,,,,,0,12
pditommaso/groovy-native,error with test,5.0,run time error,,,,,0,8
moxun1639/mklink,F,,N/A,,,,,0,4
amrabed/rhids,error with test,6.4.1,no test,,,,,0,4
abnair24/Awaitility-Retry,error with test,4.8,run time error,,,,,0,8
moleculer-java/moleculer-spring-boot-demo,error with test,4.2,run time error,,,,,0,8
GenuineSounds/World-Tooltips,F,2.14,N/A,,,,,0,8
dimetron/asciidoctor_pdf_reference,F,2.1,N/A,,,,,0,12
rcw3bb/simple-git,F,7.4,N/A,,,,,0,8
Al-assad/dependency_converter,F,,N/A,,,,,0,4
spinscale/javalin-custom-tailwindcss-example:css,error with test,6.8.2,no test,,,,,0,4
tommyettinger/libgdx-library-template,error with test,8.1.1,no test,,,,,0,4
iglu/modular-monolith:boot,error with test,4.5.1,run time error,,,,,0,8
iglu/modular-monolith:mod-simple,error with test,4.5.1,no test,,,,,0,4
iglu/modular-monolith:mod-translated,error with test,4.5.1,run time error,,,,,0,8
iglu/modular-monolith:mod-translated-de,error with test,4.5.1,run time error,,,,,0,8
iglu/modular-monolith:mod-translated-en,error with test,4.5.1,run time error,,,,,0,8
iglu/modular-monolith:mod-translated-et,error with test,4.5.1,run time error,,,,,1,8
iglu/modular-monolith:mod-web,error with test,4.5.1,run time error,,,,,1,8
AxstSoftware/LWJGLLegacy,F,,N/A,,,,,0,4
Psy-Rat/grails-link-shortener,error with test,3.5,run time error,,,,,1,8
procursor/_stub.gradle,error with test,6.7,no test,,,,,0,4
KeerthiRam20/MedicalManagementSystem,error with test,7.3.2,run time error,,,,,1,8
jmh6672/gradle_multi_module:sub_common,error with test,7.1,no test,,,,,1,8
jmh6672/gradle_multi_module:sub_module_A,error with test,7.1,no test,,,,,1,8
jmh6672/gradle_multi_module:sub_module_B,error with test,7.1,no test,,,,,1,8
lemontia/gradle_multi_module:blog-api-server,error with test,6.7,no test,,,,,0,4
lemontia/gradle_multi_module:blog-common,error with test,6.7,no test,,,,,0,4
mugi1/springmvc-template,F,,N/A,,,,,0,4
QuartzPowered/QuartzGradle,F,2.3,N/A,,,,,0,4
wdicarlo/gradle-svnkit,F,,N/A,,,,,0,4
mdecourci/myaxon-gradle,F,2.1,N/A,,,,,0,4
zhouxin1233/ARouter,F,6.7.1,N/A,,,,,0,16
yacoota/RuoYi-Vue,F,,N/A,,,,,0,4
jianlinz/snail-build,F,6.7.1,N/A,,,,,0,8
mwierzchowski/dummy-service,error with test,6.8,run time error,,,,,1,8
Toppmote/Excursion_Agency,error with test,7.1,no test,,,,,0,4
belkin1667/finch_backend,error with test,6.8.2,no test,,,,,1,4
alexec/docker-gradle-plugin,F,,N/A,,,,,0,4
elastic/gradle-project-attachment-plugin,F,,N/A,,,,,0,4
tobi-sh/sample-gradle-protobuf,F,2.5,N/A,,,,,0,12
anshulverma/gradle-release-plugin,F,2.3,N/A,,,,,0,8
mperry/gatling-gradle-example,F,2.6,N/A,,,,,0,4
dinolupo/dropwizard-gradle-onejar-template,F,2.3,N/A,,,,,0,4
oskarsvard/dropwizard-gradle-vagrant-example,F,,N/A,,,,,0,4
NihaTech03/sample-gradle-project01,F,2.5,N/A,,,,,0,4
frank-fan/AndroidAnnotationGradleExample,F,,N/A,,,,,0,4
signal7/gradle-devtools-tomcat-plugin,F,1.7,N/A,,,,,0,12
yacoota/RuoYi,F,,N/A,,,,,0,4
FRC6854/VIKING,error with test,7.5.1,no test,,,,,1,4
KELONMYOSA/tinkoff-tests,F,,N/A,,,,,0,4
springframework-storage/SpringBoot-Examples,F,,N/A,,,,,0,4
Franek-Antoniak/crypto-scratch,error with test,7.4,run time error,,,,,0,8
mfvanek/pg-index-health-demo,error with test,8.1.1,fail to add plugin,,,,,1,8
Kav-K/CNCClientModule,error with test,4.10,no test,,,,,0,4
byteterm/vogeez-authorization-service,F,,N/A,,,,,0,4
Franek-Antoniak/recipes-engine,error with test,7.0.2,no test,,,,,1,4
Hugobros3/chunkstories-template:yourmodname-plugin-Descriptionofthepluginbundledwithyourmod,error with test,6.1.1,run time error,,,,,0,8
Sukora-Stas/Germes,F,,N/A,,,,,0,4
lemonjp/gradle-spring-react,F,2.13,N/A,,,,,0,12
jordillonch/gradle-spring-kotlin-test,F,2.13,N/A,,,,,0,4
ilya-g/gradle-multitarget-nested,F,3.0,N/A,,,,,0,8
marcingrzejszczak/github-analytics-gradle,F,3.5,N/A,,,,,0,4
AlexMAS/gradle-composite-build-example,F,,N/A,,,,,0,4
newnewcoder/linepush-gradle-plugin,F,3.0,N/A,,,,,0,4
mixja/gradle-autoversion-plugin,F,,N/A,,,,,0,4
wj35hilton/nifi-nar-gradle-plugin,F,,N/A,,,,,0,4
MikeRippon/gradle-kotlin-template,F,3.3,N/A,,,,,0,12
rajsid1/java-bootstrap,F,,N/A,,,,,0,4
cathyxz/stockviewer,F,3.0,N/A,,,,,0,12
mohamnag/jersey-gradle-boilerplate,F,,N/A,,,,,0,4
pvorb/scala-gradle-plugins,F,,N/A,,,,,0,4
MALPI/ErraiWithGradleSupport,F,,N/A,,,,,0,4
berinle/custom-gradle-plugin,F,,N/A,,,,,0,4
UniconLabs/gradle-cas-plugin,F,3.1,N/A,,,,,0,4
jonashao/jersey-gradle-example,error with test,3.3,no test,,,,,0,4
kata-seeds/java-gradle-seed,F,3.1,N/A,,,,,0,8
tq-jappy/gradle-sample-webapp,F,,N/A,,,,,0,4
kulya/jetty7-gradle-plugin,F,,N/A,,,,,0,4
runarmyklebust/ert-gradle-plugin,F,,N/A,,,,,0,4
flbulgarelli/gradle-zauber-common-snippets,F,,N/A,,,,,0,4
giancosta86/MoonLicense-Gradle,F,,N/A,,,,,0,4
JoshStark/example-gradle-project,F,1.8,N/A,,,,,0,12
cholick/dropwizard-gradle-angular,F,2.0,N/A,,,,,0,4
gautamk/gradle-gae-base,F,,N/A,,,,,0,4
yhchan/gradlefx-flexunit-example,F,,N/A,,,,,0,4
koenongena/gradle-release-example,F,,N/A,,,,,0,4
skhome/gradle-less-plugin,F,,N/A,,,,,0,4
lferenczi/gradle-env-plugin,F,,N/A,,,,,0,4
int128/latest-gradle-wrapper,error with test,8.1.1,no test,,,,,0,4
guqing/gradle-plugin-halo,error with test,7.4,run time error,,,,,0,8
lmarqs/liferay-training,F,,N/A,,,,,0,4
ChrisLMerrill/update4j-gradle-plugin,F,4.9,N/A,,,,,0,4
dpTablo/springboot_react_gradle_in_vscode,F,,N/A,,,,,0,4
KiritoDv/Optifine-1.8.8-Gradle,error with test,4.10.3,no test,,,,,1,4
JetBrains/gradle-teamcity-log-errors-plugin,F,,N/A,,,,,0,4
melix/gradle-compile-avoidance-current-model,F,3.3,N/A,,,,,0,8
Caratacus/Crown,error with test,6.7.1,no test,,,,,4,4
FAForever/downlords-faf-client,F,7.6,N/A,,,,,0,12
ravidsrk/AndroidGradleStarter,F,2.2.1,N/A,,,,,0,12
lq920320/spring-boot-elasticsearch-sample,F,,N/A,,,,,0,4
vacax/spring-boot-demo,F,7.5,N/A,,,,,0,12
GAumala/KotlinSnapshot,F,4.1,N/A,,,,,0,12
bazaarvoice/s3repo-gradle-plugin,F,,N/A,,,,,0,4
hibernate/version-injection-plugin,F,1.7,N/A,,,,,0,12
npinar/Spring4-SpringWebApplication,F,,N/A,,,,,0,4
wolfpaulus/JerseyTemplate,error with test,2.2,no test,,,,,0,4
AlecStrong/Grammar-Kit-Composer,F,8.1.1,N/A,,,,,0,8
omtonape/CustomPlugin-GradleJava,F,,N/A,,,,,0,4
kohsuke/model-android-project,F,1.6,N/A,,,,,0,4
derekbrameyer/android-betterpickers-gradle-sample,F,1.8,N/A,,,,,0,12
UniconLabs/shibboleth-idp-gradle-overlay,error with test,6.5.1,no test,,,,,0,4
auth0-blog/spring5-app,error with test,4.1,no test,,,,,0,4
dzwicker/st-js-gradle-plugin,F,2.8,N/A,,,,,0,4
mbjarland/gradle-concurrent-execution,F,,N/A,,,,,0,8
Lotto24/phraseapp-gradle-plugin,F,3.1,N/A,,,,,0,4
DMDirc/gradle-git-version-plugin,F,2.14,N/A,,,,,0,4
mazzeb/gradle-auto-version,F,4.0,N/A,,,,,0,4
hermansc/scalatra-gradle-helloworld,F,,N/A,,,,,0,4
JustinPihony/gradle-aws-plugin-reboot,error with test,7.1.1,run time error,,,,,1,44
the-creative-tester/rest-assured-api-testing-example,F,2.10,N/A,,,,,0,4
kousen/Integration-Testing-with-Gradle,F,1.0,N/A,,,,,0,12
baptistemesta/gradle-sub-tree-example:my-project,error with test,4.9,no test,,,,,0,4
baptistemesta/gradle-sub-tree-example:my-project:module-a,error with test,4.9,no test,,,,,0,4
baptistemesta/gradle-sub-tree-example:my-project:module-b,error with test,4.9,no test,,,,,0,4
baptistemesta/gradle-sub-tree-example:other-module,error with test,4.9,no test,,,,,0,4
JetBrains/gradle-node-envs,error with test,3.5,no test,,,,,0,4
Krotki/gradle-apidoc-plugin,error with test,4.8,no test,,,,,0,4
cesalberca/todomvc,F,4.2,N/A,,,,,0,8
vikramgulia/spring-react:react-app,error with test,4.8.1,no test,,,,,0,4
vikramgulia/spring-react:spring-app,error with test,4.8.1,0,1,1,0,0,5,120
shekhargulati/gradle-1.7-openshift-quickstart,F,,N/A,,,,,0,4
BitForger/Forge-Gradle_auto-increment-version,F,,N/A,,,,,0,4
Dispader/gradle-war-integration-test-example,F,2.5,N/A,,,,,0,12
madmas/AsciidoctorGradle-Doc2Life,F,,N/A,,,,,0,4
mindstorms-cop/lejos-ev3-gradle-plugin,error with test,2.8,no test,,,,,0,4
Pance/gradle-build-for-target-environment,F,,N/A,,,,,0,4
gilleslebrun/gradle-incManifestVersion-plugin,F,,N/A,,,,,0,4
kurtharriger/gradle_milestone_6_maven_bug,F,,N/A,,,,,0,4
j8spec/j8spec-sample-gradle,F,,N/A,,,,,0,4
guillermo-varela/gradle-replace-properties-resources-plugin,F,2.9,N/A,,,,,0,4
ningjiangzhu/scholarship,F,,N/A,,,,,0,4
SemionRutshtein/flappy-bird-java:core,error with test,5.4.1,no test,,,,,0,4
SemionRutshtein/flappy-bird-java:desktop,error with test,5.4.1,no test,,,,,0,4
saurabh73/competitive-programming:competitive-programming-annotation,error with test,7.2,no test,,,,,1,4
amirkibbar/red-apple,F,3.2.1,N/A,,,,,0,12
Enaium-Archive/ml4g,F,6.7,N/A,,,,,0,4
bigpuritz/spigot-plugin-template,F,2.12,N/A,,,,,0,8
basicfu/sip:sip-base,error with test,4.10.2,run time error,,,,,6,8
basicfu/sip:sip-client,error with test,4.10.2,no test,,,,,6,4
skhatri/js-css-checkstyle,F,,N/A,,,,,0,4
adammurdoch/tooling-api-ui,error with test,7.2,no test,,,,,0,4
aslag/glassfish-embedded,F,,N/A,,,,,0,4
vmware-archive/java-jenkins-test-app,F,2.0,N/A,,,,,0,12
sandeepsinghal/cxf-jax-rs-template,F,,N/A,,,,,0,4
urstory/demo,F,2.2,N/A,,,,,0,12
wanghualiang/Spring-Hibernate-Example,F,,N/A,,,,,0,4
anujku/SpringMVCGradle,F,,N/A,,,,,0,4
asaarnak/Library,F,,N/A,,,,,0,4
SiimKinks/depchecker,F,2.2.1,N/A,,,,,0,4
KrzysztofKowalczyk/idea_groovy_extension_error,F,,N/A,,,,,0,4
wumingyu12/JspDemo,F,,N/A,,,,,0,4
jamesyin96/spring-boot-and-react,F,,N/A,,,,,0,4
LukasDoubleU/KotlinTrader,F,2.9,N/A,,,,,0,4
urbanpawel90/overtime:front,error with test,3.5.1,no test,,,,,0,4
urbanpawel90/overtime:server,error with test,3.5.1,run time error,,,,,0,12
ate47/AdvancedCreativeTab,error with test,7.3,fail to add plugin,,,,,5,8
project-seeds/SpringBoot-Angularjs1.x,error with test,2.13,run time error,,,,,0,8
daggerok/sockjs-stomp-websocket-react-and-vanilla,error with test,3.4.1,run time error,,,,,0,8
niangegelaile/WebDemo,error with test,3.3,no test,,,,,0,4
mental-soft/application,error with test,4.0,run time error,,,,,0,8
cornerstone18aug/bookmark-management-api,F,3.5,N/A,,,,,0,4
cloudops92/java-ms-template,error with test,6.0,no test,,,,,0,4
edenismine/SandwichControl,F,,N/A,,,,,0,4
schroedermatt/kafka-connect-spotify:common-Commoncodeforthespotifykafkaconnectorandstreams,error with test,3.3,run time error,,,,,0,8
schroedermatt/kafka-connect-spotify:source-KafkaConnectSourcethatreadsfromSpotify,error with test,3.3,run time error,,,,,0,8
schroedermatt/kafka-connect-spotify:stream-streamingapplicationsforSpotifydata,error with test,3.3,run time error,,,,,0,8
escola-de-arquitetos-fsn/dojo2,error with test,2.12,no test,,,,,0,4
franchoo/java-eight,error with test,4.3.1,run time error,,,,,20,8
buddhikasemasinghe/spring-fluxify,error with test,4.8.1,run time error,,,,,0,12
pronghorn-tech/pronghorn,F,4.4.1,N/A,,,,,0,8
leosilvadev/gchat,F,2.3,N/A,,,,,0,4
TsvetelinKostadinv/Java-Gradle-Simple-Annotation-Processor:Annotation-Processor,error with test,6.0,no test,,,,,0,4
tkgregory/gradle-project-order-plugin-example:1-networking-resources,error with test,6.1.1,no test,,,,,0,4
tkgregory/gradle-project-order-plugin-example:2-security-resources,error with test,6.1.1,no test,,,,,0,4
tkgregory/gradle-project-order-plugin-example:3-compute-resources,error with test,6.1.1,no test,,,,,0,4
inallib/Springboot-postgresql-docker-compose-gradle,error with test,6.6.1,no test,,,,,0,4
liheyuan/pom-gradle-test,F,4.2.1,N/A,,,,,0,4
rajcspsg/multi-gradle-project,F,4.0,N/A,,,,,0,4
amilenovic/ArchDescriptionGradlePlugin,error with test,2.10,run time error,,,,,0,12
SetoKaiba/aether-gradle-plugin,F,3.5,N/A,,,,,0,4
Chimerapps/transifex-gradle-plugin,error with test,6.0,no test,,,,,1,4
tierone-dev/gradle-jsass-plugin,F,,N/A,,,,,0,4
lhotari/build-size-gradle-plugin,error with test,4.6,run time error,,,,,0,8
DenWav/StatCraftGradle,F,3.0,N/A,,,,,0,8
florian-gandon/gradle-symstore-plugin,error with test,2.14.1,0,4,2,2,0,1,104
ulfbiallas/Antlr4GradleTemplate,F,2.10,N/A,,,,,0,12
ScrambledRK/gradle-haxe-plugin,error with test,4.0.1,run time error,,,,,0,8
